type,term_start,term_end,state,district,party,class,address,office,state_rank,bioguide_id,birthdate,gender,first_name,last_name
rep,2009-01-06,2011-01-03,WI,2.0,Democrat,,,,,B001230,1962-02-11,F,Tammy,Baldwin
rep,2011-01-05,2013-01-03,WI,2.0,Democrat,,2446 Rayburn HOB; Washington DC 20515-4902,2446 Rayburn House Office Building,,B001230,1962-02-11,F,Tammy,Baldwin
sen,2013-01-03,2019-01-03,WI,,Democrat,1.0,709 Hart Senate Office Building Washington DC 20510,709 Hart Senate Office Building,junior,B001230,1962-02-11,F,Tammy,Baldwin
sen,2019-01-03,2025-01-03,WI,,Democrat,1.0,709 Hart Senate Office Building Washington DC 20510,709 Hart Senate Office Building,junior,B001230,1962-02-11,F,Tammy,Baldwin
rep,2011-01-05,2013-01-03,CA,33.0,Democrat,,408 Cannon HOB; Washington DC 20515-0533,408 Cannon House Office Building,,B001270,1953-10-03,F,Karen,Bass
rep,2013-01-03,2015-01-03,CA,37.0,Democrat,,408 Cannon HOB; Washington DC 20515-0537,408 Cannon House Office Building,,B001270,1953-10-03,F,Karen,Bass
rep,2015-01-06,2017-01-03,CA,37.0,Democrat,,408 Cannon HOB; Washington DC 20515-0537,408 Cannon House Office Building,,B001270,1953-10-03,F,Karen,Bass
rep,2017-01-03,2019-01-03,CA,37.0,Democrat,,2241 Rayburn House Office Building; Washington DC 20515-0537,2241 Rayburn House Office Building,,B001270,1953-10-03,F,Karen,Bass
rep,2019-01-03,2021-01-03,CA,37.0,Democrat,,2059 Rayburn House Office Building Washington DC 20515-0537,2059 Rayburn House Office Building,,B001270,1953-10-03,F,Karen,Bass
rep,2021-01-03,2023-01-03,CA,37.0,Democrat,,2021 Rayburn House Office Building Washington DC 20515-0537,2021 Rayburn House Office Building,,B001270,1953-10-03,F,Karen,Bass
sen,2009-01-22,2011-01-03,CO,,Democrat,3.0,,,,B001267,1964-11-28,M,Michael,Bennet
sen,2011-01-05,2017-01-03,CO,,Democrat,3.0,261 Russell Senate Office Building Washington DC 20510,261 Russell Senate Office Building,senior,B001267,1964-11-28,M,Michael,Bennet
sen,2017-01-03,2023-01-03,CO,,Democrat,3.0,261 Russell Senate Office Building Washington DC 20510,261 Russell Senate Office Building,senior,B001267,1964-11-28,M,Michael,Bennet
rep,2007-01-04,2009-01-03,FL,9.0,Republican,,,,,B001257,1963-02-08,M,Gus,Bilirakis
rep,2009-01-06,2011-01-03,FL,9.0,Republican,,,,,B001257,1963-02-08,M,Gus,Bilirakis
rep,2011-01-05,2013-01-03,FL,9.0,Republican,,407 Cannon HOB; Washington DC 20515-0909,407 Cannon House Office Building,,B001257,1963-02-08,M,Gus,Bilirakis
rep,2013-01-03,2015-01-03,FL,12.0,Republican,,2313 Rayburn HOB; Washington DC 20515-0912,2313 Rayburn House Office Building,,B001257,1963-02-08,M,Gus,Bilirakis
rep,2015-01-06,2017-01-03,FL,12.0,Republican,,2112 Rayburn HOB; Washington DC 20515-0912,2112 Rayburn House Office Building,,B001257,1963-02-08,M,Gus,Bilirakis
rep,2017-01-03,2019-01-03,FL,12.0,Republican,,2112 Rayburn House Office Building; Washington DC 20515-0912,2112 Rayburn House Office Building,,B001257,1963-02-08,M,Gus,Bilirakis
rep,2019-01-03,2021-01-03,FL,12.0,Republican,,2227 Rayburn House Office Building Washington DC 20515-0912,2227 Rayburn House Office Building,,B001257,1963-02-08,M,Gus,Bilirakis
rep,2021-01-03,2023-01-03,FL,12.0,Republican,,2354 Rayburn House Office Building Washington DC 20515-0912,2354 Rayburn House Office Building,,B001257,1963-02-08,M,Gus,Bilirakis
rep,1993-01-05,1995-01-03,GA,2.0,Democrat,,,,,B000490,1947-02-04,M,Sanford,Bishop
rep,1995-01-04,1997-01-03,GA,2.0,Democrat,,,,,B000490,1947-02-04,M,Sanford,Bishop
rep,1997-01-07,1999-01-03,GA,2.0,Democrat,,,,,B000490,1947-02-04,M,Sanford,Bishop
rep,1999-01-06,2001-01-03,GA,2.0,Democrat,,,,,B000490,1947-02-04,M,Sanford,Bishop
rep,2001-01-03,2003-01-03,GA,2.0,Democrat,,,,,B000490,1947-02-04,M,Sanford,Bishop
rep,2003-01-07,2005-01-03,GA,2.0,Democrat,,,,,B000490,1947-02-04,M,Sanford,Bishop
rep,2005-01-04,2007-01-03,GA,2.0,Democrat,,,,,B000490,1947-02-04,M,Sanford,Bishop
rep,2007-01-04,2009-01-03,GA,2.0,Democrat,,,,,B000490,1947-02-04,M,Sanford,Bishop
rep,2009-01-06,2011-01-03,GA,2.0,Democrat,,,,,B000490,1947-02-04,M,Sanford,Bishop
rep,2011-01-05,2013-01-03,GA,2.0,Democrat,,2429 Rayburn HOB; Washington DC 20515-1002,2429 Rayburn House Office Building,,B000490,1947-02-04,M,Sanford,Bishop
rep,2013-01-03,2015-01-03,GA,2.0,Democrat,,2429 Rayburn HOB; Washington DC 20515-1002,2429 Rayburn House Office Building,,B000490,1947-02-04,M,Sanford,Bishop
rep,2015-01-06,2017-01-03,GA,2.0,Democrat,,2407 Rayburn HOB; Washington DC 20515-1002,2407 Rayburn House Office Building,,B000490,1947-02-04,M,Sanford,Bishop
rep,2017-01-03,2019-01-03,GA,2.0,Democrat,,2407 Rayburn House Office Building; Washington DC 20515-1002,2407 Rayburn House Office Building,,B000490,1947-02-04,M,Sanford,Bishop
rep,2019-01-03,2021-01-03,GA,2.0,Democrat,,2407 Rayburn House Office Building Washington DC 20515-1002,2407 Rayburn House Office Building,,B000490,1947-02-04,M,Sanford,Bishop
rep,2021-01-03,2023-01-03,GA,2.0,Democrat,,2407 Rayburn House Office Building Washington DC 20515-1002,2407 Rayburn House Office Building,,B000490,1947-02-04,M,Sanford,Bishop
rep,2003-01-07,2005-01-03,TN,7.0,Republican,,,,,B001243,1952-06-06,F,Marsha,Blackburn
rep,2005-01-04,2007-01-03,TN,7.0,Republican,,,,,B001243,1952-06-06,F,Marsha,Blackburn
rep,2007-01-04,2009-01-03,TN,7.0,Republican,,,,,B001243,1952-06-06,F,Marsha,Blackburn
rep,2009-01-06,2011-01-03,TN,7.0,Republican,,,,,B001243,1952-06-06,F,Marsha,Blackburn
rep,2011-01-05,2013-01-03,TN,7.0,Republican,,217 Cannon HOB; Washington DC 20515-4207,217 Cannon House Office Building,,B001243,1952-06-06,F,Marsha,Blackburn
rep,2013-01-03,2015-01-03,TN,7.0,Republican,,217 Cannon HOB; Washington DC 20515-4207,217 Cannon House Office Building,,B001243,1952-06-06,F,Marsha,Blackburn
rep,2015-01-06,2017-01-03,TN,7.0,Republican,,2266 Rayburn HOB; Washington DC 20515-4207,2266 Rayburn House Office Building,,B001243,1952-06-06,F,Marsha,Blackburn
rep,2017-01-03,2019-01-03,TN,7.0,Republican,,2266 Rayburn House Office Building; Washington DC 20515-4207,2266 Rayburn House Office Building,,B001243,1952-06-06,F,Marsha,Blackburn
sen,2019-01-03,2025-01-03,TN,,Republican,1.0,357 Dirksen Senate Office Building Washington DC 20510,357 Dirksen Senate Office Building,senior,B001243,1952-06-06,F,Marsha,Blackburn
rep,1996-05-21,1997-01-03,OR,3.0,Democrat,,,,,B000574,1948-08-16,M,Earl,Blumenauer
rep,1997-01-07,1999-01-03,OR,3.0,Democrat,,,,,B000574,1948-08-16,M,Earl,Blumenauer
rep,1999-01-06,2001-01-03,OR,3.0,Democrat,,,,,B000574,1948-08-16,M,Earl,Blumenauer
rep,2001-01-03,2003-01-03,OR,3.0,Democrat,,,,,B000574,1948-08-16,M,Earl,Blumenauer
rep,2003-01-07,2005-01-03,OR,3.0,Democrat,,,,,B000574,1948-08-16,M,Earl,Blumenauer
rep,2005-01-04,2007-01-03,OR,3.0,Democrat,,,,,B000574,1948-08-16,M,Earl,Blumenauer
rep,2007-01-04,2009-01-03,OR,3.0,Democrat,,,,,B000574,1948-08-16,M,Earl,Blumenauer
rep,2009-01-06,2011-01-03,OR,3.0,Democrat,,,,,B000574,1948-08-16,M,Earl,Blumenauer
rep,2011-01-05,2013-01-03,OR,3.0,Democrat,,1502 Longworth HOB; Washington DC 20515-3703,1502 Longworth House Office Building,,B000574,1948-08-16,M,Earl,Blumenauer
rep,2013-01-03,2015-01-03,OR,3.0,Democrat,,1111 Longworth HOB; Washington DC 20515-3703,1111 Longworth House Office Building,,B000574,1948-08-16,M,Earl,Blumenauer
rep,2015-01-06,2017-01-03,OR,3.0,Democrat,,1111 Longworth HOB; Washington DC 20515-3703,1111 Longworth House Office Building,,B000574,1948-08-16,M,Earl,Blumenauer
rep,2017-01-03,2019-01-03,OR,3.0,Democrat,,1111 Longworth House Office Building; Washington DC 20515-3703,1111 Longworth House Office Building,,B000574,1948-08-16,M,Earl,Blumenauer
rep,2019-01-03,2021-01-03,OR,3.0,Democrat,,1111 Longworth House Office Building Washington DC 20515-3703,1111 Longworth House Office Building,,B000574,1948-08-16,M,Earl,Blumenauer
rep,2021-01-03,2023-01-03,OR,3.0,Democrat,,1111 Longworth House Office Building Washington DC 20515-3703,1111 Longworth House Office Building,,B000574,1948-08-16,M,Earl,Blumenauer
sen,2011-01-05,2017-01-03,CT,,Democrat,3.0,706 Hart Senate Office Building Washington DC 20510,706 Hart Senate Office Building,senior,B001277,1946-02-13,M,Richard,Blumenthal
sen,2017-01-03,2023-01-03,CT,,Democrat,3.0,706 Hart Senate Office Building Washington DC 20510,706 Hart Senate Office Building,senior,B001277,1946-02-13,M,Richard,Blumenthal
rep,1997-01-07,1999-01-03,MO,7.0,Republican,,,,,B000575,1950-01-10,M,Roy,Blunt
rep,1999-01-06,2001-01-03,MO,7.0,Republican,,,,,B000575,1950-01-10,M,Roy,Blunt
rep,2001-01-03,2003-01-03,MO,7.0,Republican,,,,,B000575,1950-01-10,M,Roy,Blunt
rep,2003-01-07,2005-01-03,MO,7.0,Republican,,,,,B000575,1950-01-10,M,Roy,Blunt
rep,2005-01-04,2007-01-03,MO,7.0,Republican,,,,,B000575,1950-01-10,M,Roy,Blunt
rep,2007-01-04,2009-01-03,MO,7.0,Republican,,,,,B000575,1950-01-10,M,Roy,Blunt
rep,2009-01-06,2011-01-03,MO,7.0,Republican,,,,,B000575,1950-01-10,M,Roy,Blunt
sen,2011-01-05,2017-01-03,MO,,Republican,3.0,260 Russell Senate Office Building Washington DC 20510,260 Russell Senate Office Building,junior,B000575,1950-01-10,M,Roy,Blunt
sen,2017-01-03,2023-01-03,MO,,Republican,3.0,260 Russell Senate Office Building Washington DC 20510,260 Russell Senate Office Building,senior,B000575,1950-01-10,M,Roy,Blunt
rep,2001-11-29,2003-01-03,AR,3.0,Republican,,,,,B001236,1950-12-10,M,John,Boozman
rep,2003-01-07,2005-01-03,AR,3.0,Republican,,,,,B001236,1950-12-10,M,John,Boozman
rep,2005-01-04,2007-01-03,AR,3.0,Republican,,,,,B001236,1950-12-10,M,John,Boozman
rep,2007-01-04,2009-01-03,AR,3.0,Republican,,,,,B001236,1950-12-10,M,John,Boozman
rep,2009-01-06,2011-01-03,AR,3.0,Republican,,,,,B001236,1950-12-10,M,John,Boozman
sen,2011-01-05,2017-01-03,AR,,Republican,3.0,141 Hart Senate Office Building Washington DC 20510,141 Hart Senate Office Building,senior,B001236,1950-12-10,M,John,Boozman
sen,2017-01-03,2023-01-03,AR,,Republican,3.0,141 Hart Senate Office Building Washington DC 20510,141 Hart Senate Office Building,senior,B001236,1950-12-10,M,John,Boozman
rep,1997-01-07,1999-01-03,TX,8.0,Republican,,,,,B000755,1955-04-11,M,Kevin,Brady
rep,1999-01-06,2001-01-03,TX,8.0,Republican,,,,,B000755,1955-04-11,M,Kevin,Brady
rep,2001-01-03,2003-01-03,TX,8.0,Republican,,,,,B000755,1955-04-11,M,Kevin,Brady
rep,2003-01-07,2005-01-03,TX,8.0,Republican,,,,,B000755,1955-04-11,M,Kevin,Brady
rep,2005-01-04,2007-01-03,TX,8.0,Republican,,,,,B000755,1955-04-11,M,Kevin,Brady
rep,2007-01-04,2009-01-03,TX,8.0,Republican,,,,,B000755,1955-04-11,M,Kevin,Brady
rep,2009-01-06,2011-01-03,TX,8.0,Republican,,,,,B000755,1955-04-11,M,Kevin,Brady
rep,2011-01-05,2013-01-03,TX,8.0,Republican,,301 Cannon HOB; Washington DC 20515-4308,301 Cannon House Office Building,,B000755,1955-04-11,M,Kevin,Brady
rep,2013-01-03,2015-01-03,TX,8.0,Republican,,301 Cannon HOB; Washington DC 20515-4308,301 Cannon House Office Building,,B000755,1955-04-11,M,Kevin,Brady
rep,2015-01-06,2017-01-03,TX,8.0,Republican,,301 Cannon HOB; Washington DC 20515-4308,301 Cannon House Office Building,,B000755,1955-04-11,M,Kevin,Brady
rep,2017-01-03,2019-01-03,TX,8.0,Republican,,1011 Longworth House Office Building; Washington DC 20515-4308,1011 Longworth House Office Building,,B000755,1955-04-11,M,Kevin,Brady
rep,2019-01-03,2021-01-03,TX,8.0,Republican,,1011 Longworth House Office Building Washington DC 20515-4308,1011 Longworth House Office Building,,B000755,1955-04-11,M,Kevin,Brady
rep,2021-01-03,2023-01-03,TX,8.0,Republican,,1011 Longworth House Office Building Washington DC 20515-4308,1011 Longworth House Office Building,,B000755,1955-04-11,M,Kevin,Brady
rep,2011-01-05,2013-01-03,AL,5.0,Republican,,1641 Longworth HOB; Washington DC 20515-0105,1641 Longworth House Office Building,,B001274,1954-04-29,M,Mo,Brooks
rep,2013-01-03,2015-01-03,AL,5.0,Republican,,1230 Longworth HOB; Washington DC 20515-0105,1230 Longworth House Office Building,,B001274,1954-04-29,M,Mo,Brooks
rep,2015-01-06,2017-01-03,AL,5.0,Republican,,1230 Longworth HOB; Washington DC 20515-0105,1230 Longworth House Office Building,,B001274,1954-04-29,M,Mo,Brooks
rep,2017-01-03,2019-01-03,AL,5.0,Republican,,2400 Rayburn House Office Building; Washington DC 20515-0105,2400 Rayburn House Office Building,,B001274,1954-04-29,M,Mo,Brooks
rep,2019-01-03,2021-01-03,AL,5.0,Republican,,2246 Rayburn House Office Building Washington DC 20515-0105,2246 Rayburn House Office Building,,B001274,1954-04-29,M,Mo,Brooks
rep,2021-01-03,2023-01-03,AL,5.0,Republican,,2185 Rayburn House Office Building Washington DC 20515-0105,2185 Rayburn House Office Building,,B001274,1954-04-29,M,Mo,Brooks
rep,2007-01-04,2009-01-03,FL,13.0,Republican,,,,,B001260,1951-05-08,M,Vern,Buchanan
rep,2009-01-06,2011-01-03,FL,13.0,Republican,,,,,B001260,1951-05-08,M,Vern,Buchanan
rep,2011-01-05,2013-01-03,FL,13.0,Republican,,221 Cannon HOB; Washington DC 20515-0913,221 Cannon House Office Building,,B001260,1951-05-08,M,Vern,Buchanan
rep,2013-01-03,2015-01-03,FL,16.0,Republican,,2104 Rayburn HOB; Washington DC 20515-0916,2104 Rayburn House Office Building,,B001260,1951-05-08,M,Vern,Buchanan
rep,2015-01-06,2017-01-03,FL,16.0,Republican,,2104 Rayburn HOB; Washington DC 20515-0916,2104 Rayburn House Office Building,,B001260,1951-05-08,M,Vern,Buchanan
rep,2017-01-03,2019-01-03,FL,16.0,Republican,,2104 Rayburn House Office Building; Washington DC 20515-0916,2104 Rayburn House Office Building,,B001260,1951-05-08,M,Vern,Buchanan
rep,2019-01-03,2021-01-03,FL,16.0,Republican,,2427 Rayburn House Office Building Washington DC 20515-0916,2427 Rayburn House Office Building,,B001260,1951-05-08,M,Vern,Buchanan
rep,2021-01-03,2023-01-03,FL,16.0,Republican,,2110 Rayburn House Office Building Washington DC 20515-0916,2110 Rayburn House Office Building,,B001260,1951-05-08,M,Vern,Buchanan
rep,2011-01-05,2013-01-03,IN,8.0,Republican,,1123 Longworth HOB; Washington DC 20515-1408,1123 Longworth House Office Building,,B001275,1962-05-31,M,Larry,Bucshon
rep,2013-01-03,2015-01-03,IN,8.0,Republican,,1005 Longworth HOB; Washington DC 20515-1408,1005 Longworth House Office Building,,B001275,1962-05-31,M,Larry,Bucshon
rep,2015-01-06,2017-01-03,IN,8.0,Republican,,1005 Longworth HOB; Washington DC 20515-1408,1005 Longworth House Office Building,,B001275,1962-05-31,M,Larry,Bucshon
rep,2017-01-03,2019-01-03,IN,8.0,Republican,,1005 Longworth House Office Building; Washington DC 20515-1408,1005 Longworth House Office Building,,B001275,1962-05-31,M,Larry,Bucshon
rep,2019-01-03,2021-01-03,IN,8.0,Republican,,2313 Rayburn House Office Building Washington DC 20515-1408,2313 Rayburn House Office Building,,B001275,1962-05-31,M,Larry,Bucshon
rep,2021-01-03,2023-01-03,IN,8.0,Republican,,2313 Rayburn House Office Building Washington DC 20515-1408,2313 Rayburn House Office Building,,B001275,1962-05-31,M,Larry,Bucshon
rep,2003-01-07,2005-01-03,TX,26.0,Republican,,,,,B001248,1950-12-23,M,Michael,Burgess
rep,2005-01-04,2007-01-03,TX,26.0,Republican,,,,,B001248,1950-12-23,M,Michael,Burgess
rep,2007-01-04,2009-01-03,TX,26.0,Republican,,,,,B001248,1950-12-23,M,Michael,Burgess
rep,2009-01-06,2011-01-03,TX,26.0,Republican,,,,,B001248,1950-12-23,M,Michael,Burgess
rep,2011-01-05,2013-01-03,TX,26.0,Republican,,2241 Rayburn HOB; Washington DC 20515-4326,2241 Rayburn House Office Building,,B001248,1950-12-23,M,Michael,Burgess
rep,2013-01-03,2015-01-03,TX,26.0,Republican,,2336 Rayburn HOB; Washington DC 20515-4326,2336 Rayburn House Office Building,,B001248,1950-12-23,M,Michael,Burgess
rep,2015-01-06,2017-01-03,TX,26.0,Republican,,2336 Rayburn HOB; Washington DC 20515-4326,2336 Rayburn House Office Building,,B001248,1950-12-23,M,Michael,Burgess
rep,2017-01-03,2019-01-03,TX,26.0,Republican,,2336 Rayburn House Office Building; Washington DC 20515-4326,2336 Rayburn House Office Building,,B001248,1950-12-23,M,Michael,Burgess
rep,2019-01-03,2021-01-03,TX,26.0,Republican,,2161 Rayburn House Office Building Washington DC 20515-4326,2161 Rayburn House Office Building,,B001248,1950-12-23,M,Michael,Burgess
rep,2021-01-03,2023-01-03,TX,26.0,Republican,,2161 Rayburn House Office Building Washington DC 20515-4326,2161 Rayburn House Office Building,,B001248,1950-12-23,M,Michael,Burgess
rep,1995-01-04,1997-01-03,NC,5.0,Republican,,,,,B001135,1955-11-30,M,Richard,Burr
rep,1997-01-07,1999-01-03,NC,5.0,Republican,,,,,B001135,1955-11-30,M,Richard,Burr
rep,1999-01-06,2001-01-03,NC,5.0,Republican,,,,,B001135,1955-11-30,M,Richard,Burr
rep,2001-01-03,2003-01-03,NC,5.0,Republican,,,,,B001135,1955-11-30,M,Richard,Burr
rep,2003-01-07,2005-01-03,NC,5.0,Republican,,,,,B001135,1955-11-30,M,Richard,Burr
sen,2005-01-04,2011-01-03,NC,,Republican,3.0,,,,B001135,1955-11-30,M,Richard,Burr
sen,2011-01-05,2017-01-03,NC,,Republican,3.0,217 Russell Senate Office Building Washington DC 20510,217 Russell Senate Office Building,senior,B001135,1955-11-30,M,Richard,Burr
sen,2017-01-03,2023-01-03,NC,,Republican,3.0,217 Russell Senate Office Building Washington DC 20510,217 Russell Senate Office Building,senior,B001135,1955-11-30,M,Richard,Burr
rep,2004-07-21,2005-01-03,NC,1.0,Democrat,,,,,B001251,1947-04-27,M,George,Butterfield
rep,2005-01-04,2007-01-03,NC,1.0,Democrat,,,,,B001251,1947-04-27,M,George,Butterfield
rep,2007-01-04,2009-01-03,NC,1.0,Democrat,,,,,B001251,1947-04-27,M,George,Butterfield
rep,2009-01-06,2011-01-03,NC,1.0,Democrat,,,,,B001251,1947-04-27,M,George,Butterfield
rep,2011-01-05,2013-01-03,NC,1.0,Democrat,,2305 Rayburn HOB; Washington DC 20515-3301,2305 Rayburn House Office Building,,B001251,1947-04-27,M,George,Butterfield
rep,2013-01-03,2015-01-03,NC,1.0,Democrat,,2305 Rayburn HOB; Washington DC 20515-3301,2305 Rayburn House Office Building,,B001251,1947-04-27,M,George,Butterfield
rep,2015-01-06,2017-01-03,NC,1.0,Democrat,,2305 Rayburn HOB; Washington DC 20515-3301,2305 Rayburn House Office Building,,B001251,1947-04-27,M,George,Butterfield
rep,2017-01-03,2019-01-03,NC,1.0,Democrat,,2080 Rayburn House Office Building; Washington DC 20515-3301,2080 Rayburn House Office Building,,B001251,1947-04-27,M,George,Butterfield
rep,2019-01-03,2021-01-03,NC,1.0,Democrat,,2080 Rayburn House Office Building Washington DC 20515-3301,2080 Rayburn House Office Building,,B001251,1947-04-27,M,George,Butterfield
rep,2021-01-03,2023-01-03,NC,1.0,Democrat,,2080 Rayburn House Office Building Washington DC 20515-3301,2080 Rayburn House Office Building,,B001251,1947-04-27,M,George,Butterfield
rep,1993-01-05,1995-01-03,CA,43.0,Republican,,,,,C000059,1953-06-08,M,Ken,Calvert
rep,1995-01-04,1997-01-03,CA,43.0,Republican,,,,,C000059,1953-06-08,M,Ken,Calvert
rep,1997-01-07,1999-01-03,CA,43.0,Republican,,,,,C000059,1953-06-08,M,Ken,Calvert
rep,1999-01-06,2001-01-03,CA,43.0,Republican,,,,,C000059,1953-06-08,M,Ken,Calvert
rep,2001-01-03,2003-01-03,CA,43.0,Republican,,,,,C000059,1953-06-08,M,Ken,Calvert
rep,2003-01-07,2005-01-03,CA,44.0,Republican,,,,,C000059,1953-06-08,M,Ken,Calvert
rep,2005-01-04,2007-01-03,CA,44.0,Republican,,,,,C000059,1953-06-08,M,Ken,Calvert
rep,2007-01-04,2009-01-03,CA,44.0,Republican,,,,,C000059,1953-06-08,M,Ken,Calvert
rep,2009-01-06,2011-01-03,CA,44.0,Republican,,,,,C000059,1953-06-08,M,Ken,Calvert
rep,2011-01-05,2013-01-03,CA,44.0,Republican,,2269 Rayburn HOB; Washington DC 20515-0544,2269 Rayburn House Office Building,,C000059,1953-06-08,M,Ken,Calvert
rep,2013-01-03,2015-01-03,CA,42.0,Republican,,2269 Rayburn HOB; Washington DC 20515-0542,2269 Rayburn House Office Building,,C000059,1953-06-08,M,Ken,Calvert
rep,2015-01-06,2017-01-03,CA,42.0,Republican,,2205 Rayburn HOB; Washington DC 20515-0542,2205 Rayburn House Office Building,,C000059,1953-06-08,M,Ken,Calvert
rep,2017-01-03,2019-01-03,CA,42.0,Republican,,2205 Rayburn House Office Building; Washington DC 20515-0542,2205 Rayburn House Office Building,,C000059,1953-06-08,M,Ken,Calvert
rep,2019-01-03,2021-01-03,CA,42.0,Republican,,2205 Rayburn House Office Building Washington DC 20515-0542,2205 Rayburn House Office Building,,C000059,1953-06-08,M,Ken,Calvert
rep,2021-01-03,2023-01-03,CA,42.0,Republican,,2205 Rayburn House Office Building Washington DC 20515-0542,2205 Rayburn House Office Building,,C000059,1953-06-08,M,Ken,Calvert
rep,2001-01-03,2003-01-03,WV,2.0,Republican,,,,,C001047,1953-11-26,F,Shelley,Capito
rep,2003-01-07,2005-01-03,WV,2.0,Republican,,,,,C001047,1953-11-26,F,Shelley,Capito
rep,2005-01-04,2007-01-03,WV,2.0,Republican,,,,,C001047,1953-11-26,F,Shelley,Capito
rep,2007-01-04,2009-01-03,WV,2.0,Republican,,,,,C001047,1953-11-26,F,Shelley,Capito
rep,2009-01-06,2011-01-03,WV,2.0,Republican,,,,,C001047,1953-11-26,F,Shelley,Capito
rep,2011-01-05,2013-01-03,WV,2.0,Republican,,2443 Rayburn HOB; Washington DC 20515-4802,2443 Rayburn House Office Building,,C001047,1953-11-26,F,Shelley,Capito
rep,2013-01-03,2015-01-03,WV,2.0,Republican,,2366 Rayburn HOB; Washington DC 20515-4802,2366 Rayburn House Office Building,,C001047,1953-11-26,F,Shelley,Capito
sen,2015-01-06,2021-01-03,WV,,Republican,2.0,172 Russell Senate Office Building Washington DC 20510,172 Russell Senate Office Building,junior,C001047,1953-11-26,F,Shelley,Capito
sen,2021-01-03,2027-01-03,WV,,Republican,2.0,172 Russell Senate Office Building Washington DC 20510,172 Russell Senate Office Building,junior,C001047,1953-11-26,F,Shelley,Capito
rep,2008-03-13,2009-01-03,IN,7.0,Democrat,,,,,C001072,1974-10-16,M,André,Carson
